2021-02-08 |-| 1358778923379662848 |-| 1121807640978345984 |-| nashifshekh |-|  |-|  |-|  |-| Waah modi ji waah  #GodiMedia  #ModiSellingIndia  #ModiAgainstFarmers  https://t.co/tuzur6QMjv |-| https://twitter.com/nashifshekh/status/1358778923379662848
2021-02-08 |-| 1358772179068801027 |-| 1106169597529481216 |-| Khaleeq876 |-|  |-|  |-|  |-| ख़ुद को 30 रुपये के तेल पर 60 रुपये टेक्स चाहिए,  और अगर किसान अपनी मेहनत का  MSP मांगें तो देशद्रोही है  #FarmersProtest #अब_क्या_बेचूं #ModiAgainstFarmers #No_Farmer_No_Food |-| https://twitter.com/Khaleeq876/status/1358772179068801027
2021-02-08 |-| 1358769897204023297 |-| 1115540088900001792 |-| Sumeet08855906 |-|  |-|  |-|  |-| #FarmersProtest #ModiAgainstFarmers @UNHumanRights @UN @hrw @humanrights1st @HumanRightsCoun @POTUS @HumanRightsCtte @humanrightslaw @unhrcpr @amnesty #WhereAreTheMissingFarmers #ReleaseNodeepKaur @meenaharris @GretaThunberg @rihanna |-| https://twitter.com/Sumeet08855906/status/1358769897204023297
2021-02-08 |-| 1358768080025911296 |-| 1357968482911010816 |-| Amritsi08567976 |-|  |-|  |-|  |-| No caption needed. #ModiAgainstFarmers |-| https://twitter.com/Amritsi08567976/status/1358768080025911296
2021-02-08 |-| 1358764966384291840 |-| 1151107425384054785 |-| VipinKu33767051 |-|  |-|  |-|  |-| @Riyaagrahari8 Nibbi bhakt 😅😅 Go and see the condition of India. Don't do andhbhakti.  Wake up. Try to see less #GodiMedia  #ModiAgainstFarmers |-| https://twitter.com/VipinKu33767051/status/1358764966384291840
2021-02-08 |-| 1358763877110976512 |-| 1151107425384054785 |-| VipinKu33767051 |-|  |-|  |-|  |-| @panigrahi_kc Yeah propaganda own by modi government.  All of us know this.  #ModiAgainstFarmers  #GodiMedia |-| https://twitter.com/VipinKu33767051/status/1358763877110976512
2021-02-08 |-| 1358762420085248000 |-| 1332910082569322501 |-| DiljitS20749642 |-|  |-|  |-|  |-| @UNHumanRights #ModiAgainstFarmers  #FarmersProtest |-| https://twitter.com/DiljitS20749642/status/1358762420085248000
2021-02-08 |-| 1358756752791986177 |-| 1342697679365672960 |-| saveindiandemoc |-|  |-|  |-|  |-| Come on Lets Talk...!! Modi Vs Farmers....  #FarmersProtest #FarmersStandingFirm #FarmersProtests #FarmersAreIndia #FarmBills2020 #FarmLaws #ModiGlobalDisaster #ModiMadeDisaster #ModiAgainstFarmers #BJPGoonsAttackingFarmers #BoycottBJP #BJPdestroysDemocracy #BJPAgainstFarmers  https://t.co/wF9FMltaTX |-| https://twitter.com/saveindiandemoc/status/1358756752791986177
2021-02-08 |-| 1358753781014355971 |-| 1332903235070218240 |-| NaviRai55385492 |-|  |-|  |-|  |-| #boycottambani  #ModiAgainstFarmers  #modikuttedahadd #FarmersProtest  #ReleaseNodeepKaur  https://t.co/n9P7hr9mxv |-| https://twitter.com/NaviRai55385492/status/1358753781014355971
2021-02-08 |-| 1358751789386928133 |-| 1042647111055990784 |-| SoumenC69208643 |-|  |-|  |-|  |-| @DefenceMinIndia @rajnathsingh #ModiAgainstFarmers |-| https://twitter.com/SoumenC69208643/status/1358751789386928133
